;identifiant_station;nom_station;station_en_fonctionnement;capacité_de_la_station;nombre_bornettes_libres;nombre_total_vélos_disponibles;vélos_mécaniques_disponibles;vélos_électriques_disponibles;borne_de_paiement_disponible;retour_vélib_possible;actualisation_de_la_donnée;coordonnées;commune;code_insee;departement;localisation
911;11112;Jules Vallès - Charonne;True;23;14;6;6;0;True;True;2025-06-03 12:58:35+00:00;48.854284379935, 2.3847674578428;Paris;75056;Paris;19 Rue Jules Vallès, 75011 Paris, France
912;18004;Place des Abbesses;True;12;9;2;0;2;True;True;2025-06-03 12:55:36+00:00;48.884542726149725, 2.3386867716908455;Paris;75056;Paris;14 Place des Abbesses, 75018 Paris, France
913;5007;Ecoles - Carmes;True;36;8;25;12;13;True;True;2025-06-03 12:58:28+00:00;48.848904447989405, 2.3473486304283147;Paris;75056;Paris;30 Rue des Écoles, 75005 Paris, France
914;16013;Mairie du 16ème;True;35;33;1;0;1;True;True;2025-06-03 12:57:56+00:00;48.863936848471994, 2.2765953093767166;Paris;75056;Paris;71 Avenue Henri Martin, 75116 Paris, France
915;16105;Crevaux - Bugeaud;True;31;23;7;1;6;True;True;2025-06-03 12:56:48+00:00;48.87080942867, 2.2811490076919;Paris;75056;Paris;1 Rue Crevaux, 75016 Paris, France
916;3010;Beaubourg - Michel-le-Comte;True;17;4;12;8;4;True;True;2025-06-03 12:56:15+00:00;48.862534941806, 2.3543103039265;Paris;75056;Paris;Cabinet médical, 46 Rue Beaubourg, 75003 Paris, France
917;4006;Bourdon - Pont Morland;True;52;39;13;9;4;True;True;2025-06-03 12:57:33+00:00;48.8478103, 2.3659356;Paris;75056;Paris;1 Boulevard Bourdon, 75004 Paris, France
918;18140;Porte de Clignancourt - Ney;True;40;35;5;3;2;True;True;2025-06-03 12:58:08+00:00;48.899641123987095, 2.344321422278881;Paris;75056;Paris;Paris Habitat - Agence Francis de Croisset, 14 Avenue de la Porte de Clignancourt, 75018 Paris, France
919;18202;Diane Arbus;True;38;34;3;1;2;True;True;2025-06-03 12:58:35+00:00;48.898800717199, 2.3524022474885;Paris;75056;Paris;3 Avenue de la Porte des Poissonniers, 75018 Paris, France
920;19002;Centquatre;True;42;36;5;3;2;True;True;2025-06-03 12:58:51+00:00;48.889333538455, 2.3707854375243;Paris;75056;Paris;45 Rue Riquet, 75019 Paris, France
921;3008;Perle - Vieille du Temple;True;36;25;11;6;5;True;True;2025-06-03 12:57:20+00:00;48.8601346, 2.3611206;Paris;75056;Paris;86 bis Rue Vieille du Temple, 75003 Paris, France
922;20034;Sorbier - Ménilmontant;True;24;18;5;1;4;True;True;2025-06-03 12:58:55+00:00;48.868542395661, 2.3897721245885;Paris;75056;Paris;4 Rue Sorbier, 75020 Paris, France
923;6010;Chevreuse - Montparnasse;True;15;13;1;0;1;True;True;2025-06-03 12:55:47+00:00;48.841739161231, 2.3315522167367;Paris;75056;Paris;5 Rue de Chevreuse, 75006 Paris, France
924;20001;Place de la Nation - Charonne;True;36;32;4;3;1;True;True;2025-06-03 12:57:48+00:00;48.848364667777, 2.3997623859813;Paris;75056;Paris;5 Cours de Vincennes, 75020 Paris, France
925;5015;Epée de Bois - Mouffetard;True;63;53;10;6;4;True;True;2025-06-03 12:58:34+00:00;48.841508690388835, 2.350066713988781;Paris;75056;Paris;14 Rue de l'Épée de Bois, 75005 Paris, France
926;21309;Mairie d'Issy;True;41;2;38;32;6;False;False;2025-06-03 12:58:49+00:00;48.823767792468, 2.2723111510277;Issy-les-Moulineaux;92040;Hauts-de-Seine;1 Avenue Victor Cresson, 92130 Issy-les-Moulineaux, France
927;45002;Roger Salengro - Général de Gaulle;True;27;11;15;10;5;True;True;2025-06-03 12:58:52+00:00;48.820029010376956, 2.4846760556101803;Champigny-sur-Marne;94017;Val-De-Marne;3 Avenue du Général de Gaulle, 94500 Champigny-sur-Marne, France
928;16037;Molitor - Michel-Ange;True;0;0;0;0;0;False;False;2018-03-20 09:09:28+00:00;48.845182081538, 2.262112773566;Paris;75056;Paris;35 Rue Molitor, 75016 Paris, France
929;15128;Cadix - Hameau;True;37;32;4;1;3;True;True;2025-06-03 12:59:01+00:00;48.8340107632249, 2.289516180753708;Paris;75056;Paris;ACOEM, Rue de Cadix, 75015 Paris, France
930;17019;Phalsbourg - Villiers;True;19;12;6;1;5;True;True;2025-06-03 12:57:38+00:00;48.88242307900951, 2.3090453445911407;Paris;75056;Paris;20 Rue de Phalsbourg, 75017 Paris, France
931;12037;Reuilly - Daumesnil;True;36;33;3;3;0;True;True;2025-06-03 12:57:18+00:00;48.8395385, 2.3972516;Paris;75056;Paris;53 Boulevard de Reuilly, 75012 Paris, France
932;19010;Emile Reynaud - Porte de la Villette;True;22;16;4;1;3;True;True;2025-06-03 12:54:48+00:00;48.90098953630053, 2.3887022584676743;Paris;75056;Paris;4 Rue Emile Reynaud, 93300 Aubervilliers, France
933;1007;Turbigo - Française;True;16;1;15;8;7;True;True;2025-06-03 12:56:13+00:00;48.86358858111446, 2.3477794602513313;Paris;75056;Paris;5 Rue de Turbigo, 75001 Paris, France
934;15132;Bargue -  Dutot;True;21;19;1;0;1;True;True;2025-06-03 12:59:04+00:00;48.837884, 2.308876;Paris;75056;Paris;42 Rue Bargue, 75015 Paris, France
935;7012;Cité Vaneau;True;26;1;25;21;4;True;True;2025-06-03 12:58:56+00:00;48.8542210666207, 2.319614924490452;Paris;75056;Paris;9 Rue Vaneau, 75007 Paris, France
936;41405;Place de l'Europe - Alfortville;True;24;8;11;10;1;True;True;2025-06-03 12:57:52+00:00;48.78913702405837, 2.4284800887107854;Alfortville;94002;Val-De-Marne;8 Place de l'Europe, 94140 Alfortville, France
937;20008;Pyrénées - Avron;True;32;29;3;0;3;True;True;2025-06-03 12:59:02+00:00;48.853246898211985, 2.405871044529538;Paris;75056;Paris;73 Rue des Pyrénées, 75020 Paris, France
938;8028;Arsène Houssaye - Champs-Elysées;True;29;17;12;5;7;True;True;2025-06-03 12:57:52+00:00;48.873409276267, 2.2977904602885;Paris;75056;Paris;3 Rue Arsène Houssaye, 75008 Paris, France
939;18034;Leibniz - Jean Dollfus;True;32;32;0;0;0;True;True;2025-06-03 12:49:24+00:00;48.896328348515986, 2.333390423834684;Paris;75056;Paris;50 Rue Leibniz, 75018 Paris, France
940;14019;Sarrette - Général Leclerc;True;22;18;4;0;4;True;True;2025-06-03 12:55:58+00:00;48.825030852925, 2.3264128693982;Paris;75056;Paris;58 Rue Sarrette, 75014 Paris, France
941;12019;Gare de Reuilly - Picpus;True;28;26;2;1;1;True;True;2025-06-03 12:59:02+00:00;48.84267354116789, 2.3972943797707558;Paris;75056;Paris;60 Rue de la Gare de Reuilly, 75012 Paris, France
942;3011;Turbigo - Réaumur;True;31;13;16;10;6;True;True;2025-06-03 12:56:24+00:00;48.865574047531, 2.3564198613167;Paris;75056;Paris;57 Rue de Turbigo, 75003 Paris, France
943;20104;Louis Lumière.;True;22;21;1;0;1;True;True;2025-06-03 12:56:18+00:00;48.86216198070008, 2.41112578185621;Paris;75056;Paris;68 Rue Louis Lumière, 75020 Paris, France
944;10006;Petites Ecuries - Faubourg Saint-Denis;True;28;4;19;13;6;True;True;2025-06-03 12:52:23+00:00;48.87287120589831, 2.3542150855064397;Paris;75056;Paris;2 Rue des Petites-Écuries, 75010 Paris, France
945;14135;Jourdan - Cité Universitaire;True;39;37;1;0;1;True;True;2025-06-03 12:57:47+00:00;48.819897343156676, 2.3397007964124366;Paris;75056;Paris;15 Boulevard Jourdan, 75014 Paris, France
946;22401;Charles de Gaulle - Plateau de Vanves;True;33;25;6;5;1;True;True;2025-06-03 12:56:58+00:00;48.82233088973263, 2.298571803412886;Malakoff;92046;Hauts-de-Seine;51 Rue Edgar Quinet, 92240 Malakoff, France
947;8110;Gare Saint-Lazare - Stockholm;True;32;22;8;8;0;True;True;2025-06-03 12:58:25+00:00;48.877127316667654, 2.322417162358761;Paris;75056;Paris;4 Rue de Stockholm, 75008 Paris, France
948;12002;Lacuée - Lyon;True;16;6;10;5;5;True;True;2025-06-03 12:55:18+00:00;48.849268481958, 2.3704585433006;Paris;75056;Paris;18 Rue Lacuée, 75012 Paris, France
949;20024;Gambetta - Père Lachaise;True;29;28;1;0;1;True;True;2025-06-03 12:56:55+00:00;48.864295696165875, 2.398228667282044;Paris;75056;Paris;11 Rue Malte Brun, 75020 Paris, France
950;3001;Beaumarchais - Saint-Gilles;True;51;39;12;4;8;True;True;2025-06-03 12:57:27+00:00;48.8580378, 2.3679352;Paris;75056;Paris;69 Boulevard Beaumarchais, 75003 Paris, France
951;12156;Niger - Soult;True;24;21;2;1;1;True;True;2025-06-03 12:57:34+00:00;48.84369906369085, 2.410361237220498;Paris;75056;Paris;68 Boulevard Soult, 75012 Paris, France
952;9037;Parme - Clichy;True;24;17;7;1;6;True;True;2025-06-03 12:58:15+00:00;48.881266424227, 2.3281970934506;Paris;75056;Paris;3 Rue de Parme, 75009 Paris, France
953;9009;Square Montholon;True;21;16;5;1;4;True;True;2025-06-03 12:57:02+00:00;48.876620377545024, 2.3457641154527664;Paris;75056;Paris;26 Rue de Montholon, 75009 Paris, France
954;7021;Bosquet - Saint-Dominique;True;28;24;3;1;2;True;True;2025-06-03 12:59:04+00:00;48.858651709526, 2.3037165802346;Paris;75056;Paris;37 Avenue Bosquet, 75007 Paris, France
955;10034;Louis Blanc - La Chapelle;True;21;17;3;2;1;True;True;2025-06-03 12:53:40+00:00;48.884008964514, 2.3599335551262;Paris;75056;Paris;70 Rue Louis Blanc, 75010 Paris, France
956;2015;Louis le Grand - Italiens;True;33;6;27;13;14;True;True;2025-06-03 12:58:49+00:00;48.870508937204, 2.3340544619393;Paris;75056;Paris;25 Rue Louis Le Grand, 75002 Paris, France
957;6104;Herschel - Observatoire;True;37;26;11;4;7;True;True;2025-06-03 12:54:21+00:00;48.84342376221923, 2.3376645147800446;Paris;75056;Paris;7 Rue Caroline et William Herschel, 75006 Paris, France
958;21026;Sèvres - Général Leclerc;True;30;6;23;15;8;True;True;2025-06-03 12:58:18+00:00;48.830121559055, 2.2314262390137;Boulogne-Billancourt;92012;Hauts-de-Seine;100 Rue de Sèvres, 92100 Boulogne-Billancourt, France
959;16102;Pergolèse - Marbeau;True;27;23;2;1;1;True;True;2025-06-03 12:57:25+00:00;48.873568706869, 2.2815125225299;Paris;75056;Paris;55 Rue Pergolèse, 75116 Paris, France
960;32013;Saint-Denis - Université;True;24;7;16;12;4;True;True;2025-06-03 12:57:03+00:00;48.94563430946964, 2.3638297989964485;Saint-Denis;93066;Seine-Saint-Denis;26 Rue Guynemer (Saint-Denis), 93200 Saint-Denis, France
961;4021;Centre Georges Pompidou;True;26;10;16;12;4;True;True;2025-06-03 12:58:58+00:00;48.861419, 2.352581;Paris;75056;Paris;49 Rue Rambuteau, 75004 Paris, France
962;20029;Frères Flavien - Porte des Lilas;True;23;20;3;0;3;True;True;2025-06-03 12:57:44+00:00;48.8780992764359, 2.41104629853209;Paris;75056;Paris;55 Rue des Frères Flavien, 75020 Paris, France
963;13005;Cordelières - Arago;True;46;31;13;10;3;True;True;2025-06-03 12:55:09+00:00;48.83548071896613, 2.348572461702221;Paris;75056;Paris;2 Rue des Cordelières, 75013 Paris, France
964;14132;Bézout - Général Leclerc;True;30;29;1;0;1;True;True;2025-06-03 12:57:45+00:00;48.82884804502439, 2.3285973072052;Paris;75056;Paris;42 Rue Bezout, 75014 Paris, France
965;19201;Petit - Georges Thill;True;23;23;0;0;0;True;True;2025-06-03 12:56:05+00:00;48.88603131999171, 2.3895753175020222;Paris;75056;Paris;86 Rue Petit, 75019 Paris, France
966;4014;Blancs-Manteaux - Archives;True;29;20;8;5;3;True;True;2025-06-03 12:56:16+00:00;48.85941800703, 2.3559471219778;Paris;75056;Paris;29 Rue des Blancs-Manteaux, 75004 Paris, France
967;22301;Chausson - Gabriel Péri;True;22;14;7;4;3;True;True;2025-06-03 12:57:56+00:00;48.921891003481115, 2.2952306270599365;Gennevilliers;92036;Hauts-de-Seine;98bis Avenue Gabriel Péri, 92230 Gennevilliers, France
968;3005;Sainte-Elisabeth - Turbigo;False;33;33;0;0;0;False;False;2024-06-02 06:46:29+00:00;48.86610337431, 2.3596492409706;Paris;75056;Paris;10 Rue Sainte-Élisabeth, 75003 Paris, France
969;20006;Pyrénées - Plaine;True;12;11;0;0;0;True;True;2025-06-03 12:56:55+00:00;48.85026702458, 2.4062821269035;Paris;75056;Paris;37 Rue des Pyrénées, 75020 Paris, France
970;3012;Square Emile - Chautemps;True;25;14;10;6;4;True;True;2025-06-03 12:58:28+00:00;48.867433724231, 2.3536357283592;Paris;75056;Paris;6 Rue Salomon de Caus, 75003 Paris, France
971;10011;Bourse du Travail;True;17;7;9;5;4;True;True;2025-06-03 12:56:16+00:00;48.868976638826, 2.3623438552022;Paris;75056;Paris;3 Rue du Château d'Eau, 75010 Paris, France
972;14022;Didot - Mariniers;True;35;30;3;3;0;True;True;2025-06-03 12:58:56+00:00;48.82650543613106, 2.313136198271666;Paris;75056;Paris;108 Rue Didot, 75014 Paris, France
973;21953;Gare de Bellevue;True;20;14;2;1;1;True;True;2025-06-03 12:58:52+00:00;48.8192404685572, 2.2295309230685234;Meudon;92048;Hauts-de-Seine;37 Avenue du Général Galliéni, 92190 Meudon, France
974;19012;Lally-Tollendal - Armand Carrel;True;28;23;4;1;3;True;True;2025-06-03 12:56:20+00:00;48.88270066221072, 2.374717555940151;Paris;75056;Paris;3 Rue Lally-Tollendal, 75019 Paris, France
975;14137;Maurice d'Ocagne - General Maudhuy;True;30;24;6;4;2;True;True;2025-06-03 12:56:18+00:00;48.82414282524159, 2.3158789426088333;Paris;75056;Paris;1 Avenue Maurice d'Ocagne, 75014 Paris, France
976;14023;Adolphe Pinard - Victor Hugo;True;52;48;3;1;2;True;True;2025-06-03 12:52:24+00:00;48.8236825874564, 2.3077843710780144;Malakoff;92046;Hauts-de-Seine;5 Rue Gambetta, 92240 Malakoff, France
977;31709;Place de la Fraternité;True;22;18;1;1;0;True;True;2025-06-03 12:58:35+00:00;48.85716405838368, 2.422847449779511;Montreuil;93048;Seine-Saint-Denis;184 Rue Etienne Marcel, 93170 Bagnolet, France
978;22502;Kléber - National;True;20;7;12;9;3;True;True;2025-06-03 12:58:40+00:00;48.906333898712234, 2.2393910586833954;La Garenne-Colombes;92035;Hauts-de-Seine;7 Rue Kléber, 92250 La Garenne-Colombes, France
979;10027;Dunkerque - Alsace;True;20;18;1;0;1;True;True;2025-06-03 12:58:54+00:00;48.879355, 2.358379;Paris;75056;Paris;4 Rue de Dunkerque, 75010 Paris, France
980;4015;Mairie du 4ème;True;44;24;20;15;5;True;True;2025-06-03 12:58:56+00:00;48.855949910497, 2.3563823103905;Paris;75056;Paris;25 Rue du Pont Louis-Philippe, 75004 Paris, France
981;21506;Maurice Payret-Dortail;True;22;21;1;0;1;True;True;2025-06-03 12:51:07+00:00;48.87811957063342, 2.2233625128865246;Suresnes;92073;Hauts-de-Seine;29 Rue des Cherchevets, 92150 Suresnes, France
982;9111;Victoire - Laffitte;True;20;7;13;8;5;True;True;2025-06-03 12:56:39+00:00;48.87514373494672, 2.338118505144376;Paris;75056;Paris;28 Rue de la Victoire, 75009 Paris, France
983;4103;Archives - Rivoli;True;25;2;23;19;4;True;True;2025-06-03 12:58:30+00:00;48.857346707443, 2.3539767041802;Paris;75056;Paris;1 Rue des Archives, 75004 Paris, France
984;21110;Parc Roger Salengro;True;35;22;12;10;2;True;True;2025-06-03 12:53:57+00:00;48.905303858642, 2.31055945158;Clichy;92024;Hauts-de-Seine;78 Boulevard du Général Leclerc, 92110 Clichy, France
985;14103;Maine - Liancourt;True;27;23;3;0;3;True;True;2025-06-03 12:53:46+00:00;48.835064363954, 2.323731449974;Paris;75056;Paris;136 Avenue du Maine, 75014 Paris, France
986;8036;Lisbonne - Monceau;True;47;29;18;7;11;True;True;2025-06-03 12:59:04+00:00;48.877455676814, 2.3096942214195;Paris;75056;Paris;39 Rue de Lisbonne, 75008 Paris, France
987;19129;Solitaires - Place des Fêtes;True;29;29;0;0;0;False;False;2025-02-23 09:26:05+00:00;48.876601, 2.391769;Paris;75056;Paris;46 Rue des Solitaires, 75019 Paris, France
988;14133;Froidevaux - Boulard;True;35;34;1;1;0;True;True;2025-06-03 12:58:45+00:00;48.835147319625, 2.3294411972165;Paris;75056;Paris;15 Rue Froidevaux, 75014 Paris, France
989;2003;Saint-Denis - Réaumur;True;32;29;4;1;3;True;True;2025-06-03 12:56:45+00:00;48.8661116315789, 2.3507790675507594;Paris;75056;Paris;189 Rue Saint-Denis, 75002 Paris, France
990;21215;Verdier - Jean Jaurès;True;33;24;8;8;0;True;True;2025-06-03 12:53:34+00:00;48.81614048711214, 2.3123561963438988;Montrouge;92049;Hauts-de-Seine;79 Avenue Verdier, 92120 Montrouge, France
991;22503;Joffre - Aigle;True;20;14;6;5;1;True;True;2025-06-03 12:54:28+00:00;48.904033, 2.245096;La Garenne-Colombes;92035;Hauts-de-Seine;55 Avenue Joffre, 92250 La Garenne-Colombes, France
992;42704;Mairie du Kremlin-Bicêtre;True;25;18;7;5;2;True;True;2025-06-03 12:56:24+00:00;48.81191981537702, 2.3570189997553825;Le Kremlin-Bicêtre;94043;Val-De-Marne;12 Rue Rossel, 94270 Le Kremlin-Bicêtre, France
993;1102;Française - Etienne Marcel;True;37;30;7;7;0;True;True;2025-06-03 12:58:07+00:00;48.864053304653766, 2.347587011754513;Paris;75056;Paris;5 Rue Française, 75001 Paris, France
994;21509;Gardenat Lapostol - Franklin Roosevelt;True;24;15;9;9;0;True;True;2025-06-03 12:57:50+00:00;48.871839, 2.222505;Suresnes;92073;Hauts-de-Seine;2 Rue Gardenat-Lapostol, 92150 Suresnes, France
995;13017;Nationale - Vincent Auriol;True;33;31;2;2;0;True;True;2025-06-03 12:54:40+00:00;48.83252708397293, 2.362354410392119;Paris;75056;Paris;165 Rue Nationale, 75013 Paris, France
996;1012;Jean-Jacques Rousseau - Deux Ecus;True;22;11;10;5;5;True;True;2025-06-03 12:59:00+00:00;48.86297805972131, 2.3414635285735126;Paris;75056;Paris;29 Rue Jean-Jacques Rousseau, 75001 Paris, France
997;15111;Olivier de Serres - Leriche;True;25;23;1;0;1;True;True;2025-06-03 12:55:38+00:00;48.83460221715206, 2.2957482933998112;Paris;75056;Paris;48 Rue Olivier de Serres, 75015 Paris, France
998;2004;Square Pierre Lazareff;True;16;7;9;6;3;True;True;2025-06-03 12:49:05+00:00;48.867141720746, 2.3483933508396;Paris;75056;Paris;98 Piste Cyclable Paul Varry, 75002 Paris, France
999;12020;Cours de Vincennes - Soult;True;45;40;4;0;4;True;True;2025-06-03 12:58:08+00:00;48.846918761569, 2.4105220288038;Paris;75056;Paris;118 Cours de Vincennes, 75012 Paris, France
1000;35012;Candale - Mehul;True;25;23;2;0;2;True;True;2025-06-03 12:57:57+00:00;48.8893935006175, 2.414379715919495;Pantin;93055;Seine-Saint-Denis;39 Rue Méhul, 93500 Pantin, France
1001;2021;Cléry - Montmartre;True;58;6;50;42;8;True;True;2025-06-03 12:58:47+00:00;48.867458, 2.3445211;Paris;75056;Paris;4b Rue de Cléry, 75002 Paris, France
1002;2016;Aboukir - Alexandrie;True;21;5;15;11;4;True;True;2025-06-03 12:58:23+00:00;48.86868344444473, 2.3502043269474897;Paris;75056;Paris;112 Rue d'Aboukir, 75002 Paris, France
1003;24006;Adolphe Lalyre - Armand Silvestre;True;40;33;6;3;3;True;True;2025-06-03 12:59:03+00:00;48.90406266961591, 2.273416221141815;Courbevoie;92026;Hauts-de-Seine;8 Rue Adolphe Lalyre, 92400 Courbevoie, France
1004;4018;Saint-Bon - Rivoli;True;31;11;20;16;4;True;True;2025-06-03 12:55:03+00:00;48.857999643315, 2.3502172809763;Paris;75056;Paris;1 Rue Saint-Bon, 75004 Paris, France
1005;3009;Temple - Haudriettes;True;19;8;11;7;4;True;True;2025-06-03 12:57:07+00:00;48.861636880212, 2.3566960206458;Paris;75056;Paris;76 Rue du Temple, 75003 Paris, France
1006;16044;Porte de Saint Cloud - Parc des Princes;True;32;13;16;10;6;True;True;2025-06-03 12:56:51+00:00;48.838662757066, 2.2525164484978;Paris;75056;Paris;12-16 Avenue de la Porte de Saint-Cloud, 75016 Paris, France
1007;2005;Montmartre - Etienne Marcel;True;16;8;8;7;1;True;True;2025-06-03 12:57:58+00:00;48.86502194581, 2.3450684401448;Paris;75056;Paris;46 Rue Montmartre, 75002 Paris, France
1008;5004;Saint-Jacques - Val de Grâce;True;19;13;5;2;3;True;True;2025-06-03 12:58:28+00:00;48.8417514, 2.3413893;Paris;75056;Paris;Libre Association Freudienne, Rue Saint-Jacques, 75005 Paris, France
1009;23702;Hôtel de Ville de Chaville;True;20;16;4;4;0;True;True;2025-06-03 12:50:22+00:00;48.80887149094033, 2.188134044408798;Chaville;92022;Hauts-de-Seine;1529 Avenue Roger Salengro, 92370 Chaville, France
1010;2012;Choiseul - Quatre Septembre;True;44;5;5;4;1;True;True;2025-06-03 12:52:08+00:00;48.869935533187, 2.3359975218773;Paris;75056;Paris;10 Rue de Choiseul, 75002 Paris, France
1011;2002;Etienne Marcel - Montorgueil;True;28;16;12;9;3;True;True;2025-06-03 12:57:32+00:00;48.86450567259199, 2.3461959511041637;Paris;75056;Paris;37 Rue Etienne Marcel, 75001 Paris, France
1012;4101;Bastille - Beaumarchais;True;23;14;8;6;2;True;True;2025-06-03 12:58:43+00:00;48.853833463852, 2.3685702681541;Paris;75056;Paris;1 Boulevard Beaumarchais, 75004 Paris, France
1013;31001;Lagny - Auguste Blanqui;True;27;3;23;22;1;True;True;2025-06-03 12:58:49+00:00;48.84922568052601, 2.4218603968620305;Montreuil;93048;Seine-Saint-Denis;L'Arborial, 12 Rue de Lagny, 93100 Montreuil, France
1014;33020;Waldeck Rochet - Germaine Tillon;True;31;6;24;18;6;True;True;2025-06-03 12:58:41+00:00;48.91105960199651, 2.3676301538944244;Aubervilliers;93001;Seine-Saint-Denis;11 Rue Waldeck Rochet, 93300 Aubervilliers, France
1015;21507;Gardenat-Lapostol - Velettes;True;20;19;1;0;1;True;True;2025-06-03 12:52:01+00:00;48.87387, 2.224185;Suresnes;92073;Hauts-de-Seine;38 Rue Gardenat-Lapostol, 92150 Suresnes, France
1016;1018;Alger - Rivoli;True;21;4;15;11;4;True;True;2025-06-03 12:56:26+00:00;48.864773553495, 2.3294493936128;Paris;75056;Paris;2 Rue d'Alger, 75001 Paris, France
1017;22306;Place du 17 Octobre;True;20;4;16;11;5;True;True;2025-06-03 12:58:59+00:00;48.91962690034779, 2.2978286134199792;Gennevilliers;92036;Hauts-de-Seine;1 Place du 17 Octobre 1961, 92230 Gennevilliers, France
1018;23101;Grande Rue - Europe;True;25;20;2;0;2;True;True;2025-06-03 12:58:43+00:00;48.8218104687602, 2.205879874527455;Sèvres;92072;Hauts-de-Seine;136 Grande Rue, 92310 Sèvres, France
1019;3006;Mairie du 3ème;True;32;9;23;17;6;True;True;2025-06-03 12:58:52+00:00;48.86446178139141, 2.361762821674347;Paris;75056;Paris;10 Rue Perrée, 75003 Paris, France
